model,context_length,horizon,period,window_idx,mae,rmse,mase,inference_seconds,timestamp
SeasonalNaive,168,168,covid_2020,6,1996.154761904762,2813.5444579154364,0.4526158039538027,3.6499928683042526e-05,2026-02-06T11:33:18.811555
SeasonalNaive,168,168,covid_2020,7,2244.8809523809523,3160.7302576943766,0.5090129364884186,3.66999302059412e-05,2026-02-06T11:33:18.811555
SeasonalNaive,168,168,covid_2020,8,2168.809523809524,3115.0018115105945,0.491764208354776,3.66999302059412e-05,2026-02-06T11:33:18.811555
SeasonalNaive,168,168,covid_2020,9,2080.875,3067.8109624275216,0.47182559640498706,3.6400044336915016e-05,2026-02-06T11:33:18.811555
SeasonalNaive,336,24,summer_2023,0,2671.1666666666665,3314.36913303271,0.605670597992249,9.399838745594025e-06,2026-02-06T11:33:18.811555
SeasonalNaive,336,24,summer_2023,1,6730.333333333333,6898.95465511503,1.5260616514708305,7.899943739175797e-06,2026-02-06T11:33:18.811555
SeasonalNaive,336,24,summer_2023,2,6010.833333333333,6340.13651272589,1.362919455705401,7.699942216277122e-06,2026-02-06T11:33:18.811555
SeasonalNaive,336,24,summer_2023,3,7383.625,7505.996483368037,1.6741915152307432,7.400056347250938e-06,2026-02-06T11:33:18.811555
SeasonalNaive,336,24,summer_2023,4,4479.5,5268.1058186663895,1.0156990492442552,7.3998235166072845e-06,2026-02-06T11:33:18.811555
SeasonalNaive,336,24,summer_2023,5,5607.625,6521.66752385206,1.271494448268404,7.4999406933784485e-06,2026-02-06T11:33:18.811555
SeasonalNaive,336,24,summer_2023,6,7182.041666666667,7538.95422400658,1.6284837353423283,7.2999391704797745e-06,2026-02-06T11:33:18.811555
SeasonalNaive,336,24,summer_2023,7,2599.2916666666665,3015.1350646916853,0.5893733842040069,7.700175046920776e-06,2026-02-06T11:33:18.811555
SeasonalNaive,336,24,summer_2023,8,3466.125,3761.3434601216622,0.785922506320291,7.300172001123428e-06,2026-02-06T11:33:18.827390
SeasonalNaive,336,24,summer_2023,9,3282.1666666666665,3653.1769393228137,0.7442110866825582,1.4699995517730713e-05,2026-02-06T11:33:18.827390
SeasonalNaive,336,24,winter_2022,0,6378.041666666667,7168.196725234783,1.4461816847580262,1.4200108125805855e-05,2026-02-06T11:33:18.827390
SeasonalNaive,336,24,winter_2022,1,5273.041666666667,5638.54651409977,1.195629737126616,1.3600103557109833e-05,2026-02-06T11:33:18.827390
SeasonalNaive,336,24,winter_2022,2,1357.7916666666667,1607.7547361667657,0.3078709018651872,1.4199875295162201e-05,2026-02-06T11:33:18.827390
SeasonalNaive,336,24,winter_2022,3,1730.3333333333333,1869.425000724376,0.39234243141920067,1.4599878340959549e-05,2026-02-06T11:33:18.827390
SeasonalNaive,336,24,winter_2022,4,2325.8333333333335,2668.8750907451627,0.5273683905273499,1.2700213119387627e-05,2026-02-06T11:33:18.827390
SeasonalNaive,336,24,winter_2022,5,913.875,1204.7204551264165,0.20721553044493665,1.309998333454132e-05,2026-02-06T11:33:18.827390
SeasonalNaive,336,24,winter_2022,6,2434.4583333333335,3072.9522788896893,0.5519984405829715,1.2699980288743973e-05,2026-02-06T11:33:18.827390
SeasonalNaive,336,24,winter_2022,7,3842.25,4648.383590023525,0.8712065346486749,1.2200092896819115e-05,2026-02-06T11:33:18.827390
SeasonalNaive,336,24,winter_2022,8,2018.4583333333333,2326.5213570908822,0.4576730014746758,1.1200085282325745e-05,2026-02-06T11:33:18.827390
SeasonalNaive,336,24,winter_2022,9,1761.9583333333333,1973.8613700899396,0.39951320548602726,1.4599878340959549e-05,2026-02-06T11:33:18.830103
SeasonalNaive,336,24,covid_2020,0,2470.5,2883.335366087915,0.5601706666275102,1.5600118786096573e-05,2026-02-06T11:33:18.830103
SeasonalNaive,336,24,covid_2020,1,1480.8333333333333,1746.7107898370964,0.33576984233862434,8.999835699796677e-06,2026-02-06T11:33:18.830103
SeasonalNaive,336,24,covid_2020,2,1564.5833333333333,1906.8300265099667,0.35475963927448917,8.200062438845634e-06,2026-02-06T11:33:18.830103
SeasonalNaive,336,24,covid_2020,3,901.0833333333334,1090.1642078145842,0.2043150987736379,7.6000578701496124e-06,2026-02-06T11:33:18.830103
SeasonalNaive,336,24,covid_2020,4,921.75,1126.8030735965654,0.20900113821651795,7.699942216277122e-06,2026-02-06T11:33:18.830103
