model,context_length,horizon,period,window_idx,mae,rmse,mase,inference_seconds,timestamp
SeasonalNaive,1024,24,winter_2022,1,5273.041666666667,5638.54651409977,1.195629737126616,2.3799948394298553e-05,2026-02-09T09:51:57.732657
SeasonalNaive,1024,24,winter_2022,2,1357.7916666666667,1607.7547361667657,0.3078709018651872,2.429983578622341e-05,2026-02-09T09:51:57.732657
SeasonalNaive,1024,24,winter_2022,3,1730.3333333333333,1869.425000724376,0.39234243141920067,2.050003968179226e-05,2026-02-09T09:51:57.732657
SeasonalNaive,1024,24,winter_2022,4,2325.8333333333335,2668.8750907451627,0.5273683905273499,1.9600149244070053e-05,2026-02-09T09:51:57.732657
SeasonalNaive,1024,24,winter_2022,5,913.875,1204.7204551264165,0.20721553044493665,2.1900050342082977e-05,2026-02-09T09:51:57.732657
SeasonalNaive,1024,24,winter_2022,6,2434.4583333333335,3072.9522788896893,0.5519984405829715,1.7300015315413475e-05,2026-02-09T09:51:57.732657
SeasonalNaive,1024,24,winter_2022,7,3842.25,4648.383590023525,0.8712065346486749,1.810002140700817e-05,2026-02-09T09:51:57.732657
SeasonalNaive,1024,24,winter_2022,8,2018.4583333333333,2326.5213570908822,0.4576730014746758,1.629977487027645e-05,2026-02-09T09:51:57.732657
SeasonalNaive,1024,24,winter_2022,9,1761.9583333333333,1973.8613700899396,0.39951320548602726,1.6300007700920105e-05,2026-02-09T09:51:57.732657
SeasonalNaive,1024,24,covid_2020,0,2470.5,2883.335366087915,0.5601706666275102,1.9700033590197563e-05,2026-02-09T09:51:57.748734
SeasonalNaive,1024,24,covid_2020,1,1480.8333333333333,1746.7107898370964,0.33576984233862434,1.7800135537981987e-05,2026-02-09T09:51:57.748734
SeasonalNaive,1024,24,covid_2020,2,1564.5833333333333,1906.8300265099667,0.35475963927448917,1.71000137925148e-05,2026-02-09T09:51:57.748734
SeasonalNaive,1024,24,covid_2020,3,901.0833333333334,1090.1642078145842,0.2043150987736379,1.71000137925148e-05,2026-02-09T09:51:57.748734
SeasonalNaive,1024,24,covid_2020,4,921.75,1126.8030735965654,0.20900113821651795,1.850002445280552e-05,2026-02-09T09:51:57.748734
SeasonalNaive,1024,24,covid_2020,5,1140.625,1547.9164894571456,0.2586296970742781,1.7799902707338333e-05,2026-02-09T09:51:57.748734
SeasonalNaive,1024,24,covid_2020,6,1864.3333333333333,2338.5684723779204,0.4227261065165844,1.119985245168209e-05,2026-02-09T09:51:57.748734
SeasonalNaive,1024,24,covid_2020,7,1833.75,2095.4916089866197,0.41579152395393526,1.0499963536858559e-05,2026-02-09T09:51:57.748734
SeasonalNaive,1024,24,covid_2020,8,1355.2083333333333,1681.413059007215,0.30728514693482717,1.0600080713629723e-05,2026-02-09T09:51:57.748734
SeasonalNaive,1024,24,covid_2020,9,1473.8333333333333,1918.5886305650133,0.33418263543055204,1.0499963536858559e-05,2026-02-09T09:51:57.748734
SeasonalNaive,1024,168,summer_2023,0,5723.589285714285,6349.790202289776,1.2977886361791728,6.949994713068008e-05,2026-02-09T09:51:57.748734
SeasonalNaive,1024,168,summer_2023,1,5713.321428571428,6328.448760500927,1.2954604627808526,5.3900061175227165e-05,2026-02-09T09:51:57.748734
SeasonalNaive,1024,168,summer_2023,2,5247.005952380952,5938.939002064098,1.1897262991879185,5.329982377588749e-05,2026-02-09T09:51:57.748734
SeasonalNaive,1024,168,summer_2023,3,4857.196428571428,5606.696838114561,1.1013393893275123,5.270005203783512e-05,2026-02-09T09:51:57.748734
SeasonalNaive,1024,168,summer_2023,4,4647.7797619047615,5353.6098785906,1.0538554493276833,5.360017530620098e-05,2026-02-09T09:51:57.748734
SeasonalNaive,1024,168,summer_2023,5,4642.208333333333,5271.579983065527,1.0525921621967687,5.319993942975998e-05,2026-02-09T09:51:57.748734
